storeName,email,phoneNumber,city,website,facebookPage,country,phones
Zain phone,Hassan.younes26@gmail.com,+20 66 3726103,"Port Said, Egypt",,https://www.facebook.com/hassan.younes26,egypt,yes
Phone store online,Kokohmada31@gmail.com,+20 1227490723,"Port Said, Port Said Governorate, Egypt",,https://www.facebook.com/phonestoreonline1,egypt,yes
3asfour phone,,+20 1211112882,"Port Said, Egypt",,https://www.facebook.com/profile.php?id=100069245952362,egypt,yes
Phone House,,+20 1200960270,"شارع ٢٣ يوليو ، سيتى مول ، بجوار بوابة دولفين بيتش ، وبجوار بوابة نادى الجميل, Port Said, Egypt",,https://www.facebook.com/phonehousemob,egypt,yes
Grace Phone,,+20 1223254055,"Mamfes street, Port Said, Egypt",,https://www.facebook.com/profile.php?id=100057477368153,egypt,yes
Sama Phone,,+20 1068585873,"‎شارع طرح البحر - مول بورسعيد ستار ( الجراج)  - الدور الأول - محل رقم 25, Port Said, Egypt",,https://www.facebook.com/profile.php?id=100063640704767,egypt,yes
HamOda PhOne,,+20 1281469907,"بورفؤاد/ الملاحه خلف ملعب الكامب نو, Port Said, Egypt",,https://www.facebook.com/hamoda40,egypt,yes
Zozo phone,,+20 1271942757,"بورسعيد, Port Said, Egypt",,https://www.facebook.com/profile.php?id=100063679944830,egypt,yes
Alone Phone,alonephone5000@yahoo.com,,"Port Said, Egypt",,https://www.facebook.com/alonephone1,egypt,yes
"PHONE HOUSE ""official""",beshoyeid731@gmail.com,,"بورفؤاد , Port Said, Egypt",,https://www.facebook.com/profile.php?id=100083027717561,egypt,yes
Brand phone - براند فون,Hossamportsaid@gmail.com,+20 1091790536,"فاطمه الزهراء محل براند فون بجوار كاوتش الباشا او سوبر ماركت المودة , Port Said, Egypt",,https://www.facebook.com/profile.php?id=100063763047139,egypt,yes
Phone Case,omarelhossiny500@gmail.com,+20 1208194962,"شارع اوجينا ورمسيس امام مدرسة سانت ماري, Port Said, Egypt",,https://www.facebook.com/profile.php?id=100095079714590,egypt,yes
969phone,,+20 1285461106,"Coffee cooperatives flowers behind Abu Riad, Port Said, Egypt",,https://www.facebook.com/969phone,egypt,yes
iPhone cover,,+20 1201893868,"Port Said, Port Said, Egypt",,https://www.facebook.com/profile.php?id=100088441064245,egypt,yes
Mobi Phone,,+20 1286118785,"Port Said, Egypt",,https://www.facebook.com/Mobi.Phone11,egypt,yes
Elhossiny phone,einoa126@gmail.com,+20 1225245640,Port Said Governorate,,https://www.facebook.com/profile.php?id=100083644688512,egypt,yes
Royal Phone,,+20 1211654795,"Port Said, Egypt",,https://www.facebook.com/mobyroyal,egypt,yes
Doctor phone,Hossam.mario99@gmail.com,+20 1212966373,"الــ 5000 بجوار مدرسة الزهور | بجانب صيدلية زكريا, Port Said, Egypt",,https://www.facebook.com/i.dr.phone,egypt,yes
GRAND PHONE,,+20 1271521338,"مساكن البحيرى امام مسجد قباء , Port Said, Egypt",,https://www.facebook.com/profile.php?id=100089971339112,egypt,yes
MOBO Phone موبو فون,,+20 1222252528,"شارع اوجينا بجوار السنترال الدولي 
شارع 23يوليو سيتي مول , Port Said, Egypt",,https://www.facebook.com/MOBOPHONE,egypt,yes
City Phone,,+20 1223330033,"Al Sabah st. , New Bazaar, Next to Bank el Qahira
البازار الجديد ش الصباح ونهضه مصر (القنال الداخلي قبل مكتب جو باص), Port Said, Egypt",,https://www.facebook.com/CityPhoneCare,egypt,yes
Dr phone,,+20 1285854341,"شارع المنيا وكسري امام العربي فراج للمنظفات, Port Said, Egypt",,https://www.facebook.com/profile.php?id=61551672491055,egypt,yes
Kimo Phone,,+20 1001677609,"بني سويف والبلديه, Port Said, Egypt",,https://www.facebook.com/KimoPhone1,egypt,yes
Phone2,,+20 1210407133,"منطقه الروضه قبل التعاونيات , Port Said, Egypt",,https://www.facebook.com/profile.php?id=100064084538152,egypt,yes
OSCAR PHONE,,+20 1208832929,"Port Said, Egypt",,https://www.facebook.com/profile.php?id=100076190913434,egypt,yes
Moga 2 Phone,,+20 1117076693,"فرع الممشي : ٩٣  الممشي السياحي امام السنترال الدولي // فرع سيتي مول : شارع 23 يوليو نادي القوات المسلحه بعد حي المناخ.   , Port Said, Egypt",,https://www.facebook.com/Moga2Phone,egypt,yes
Arcidia phone,,+20 1221481002,"Madînet Port Said, Egypt",,https://www.facebook.com/profile.php?id=100064313191578,egypt,yes
Sama phone,,+20 1284228222,"الممشا السياحي امام حزب مستقبل وطن, Madînet Port Said, Egypt",,https://www.facebook.com/profile.php?id=100067315820856,egypt,yes
ميدو فون - Mido Phone,Hamada.wafa3@gmail.com,+20 1097403132,"نبروه شارع الجمهورية بمبني مجلس المدينه , Nabarôh, Egypt",,https://www.facebook.com/www.midophone,egypt,yes
شركة فريندز للاستيراد والتصدير,anis.friends.company@gmail.com,+20 1010504500,"مدخل طريق نبروه, Nabarôh, Egypt",,https://www.facebook.com/accessories.mobile2017,egypt,yes
FOX Mobile Accessories,sayednaser22@icloud.com,+20 1062007001,"Port Said, Egypt",,https://www.facebook.com/profile.php?id=100064307521368,egypt,yes
X-max      mobile center,madaa222222.mr@gmail.com,+20 1096060883,"شارع متفرع من شارع 30 مارس خلف مطعم شطه بجوار كافيه ميني ستوب بجوار شركه تساهيل للقروض, Nag Hamadi, Egypt",,https://www.facebook.com/Xmaxmobail,egypt,yes
Elthan For Mobile Service,,+20 1222982074,"Nag Hamadi, Egypt",,https://www.facebook.com/samyelthaan,egypt,yes
Toghan  Mobile,mohamedahwaryhosni@gmail.com,+20 1028572785,"قنا, Nag Hamadi, Egypt",,https://www.facebook.com/profile.php?id=61551329025733,egypt,yes
Power mobile service,mfoad637@gmail.com,+20 1005087713,"عمر مكرم, Nag` Hammadi, Egypt",,https://www.facebook.com/profile.php?id=100063888342211,egypt,yes
IPhone _ Group,,+20 1014182777,"اولاد نجم نجع كمبل بجوار مكتب البريد , Nag Hamadi, Egypt",,https://www.facebook.com/profile.php?id=100063954937339,egypt,yes
Max phone,,+20 1206459778,"Naqada, Egypt",,https://www.facebook.com/profile.php?id=100084272586119,egypt,yes
الليثى فون - Ellethy Phone,,+20 1155620317,"Minya el-Qamh, Egypt",,https://www.facebook.com/profile.php?id=100091768131629,egypt,yes
TONY PHONE,,+20 1102453224,"Minya el-Qamh, Egypt",,https://www.facebook.com/Tony7Phone,egypt,yes
Zakhary Phone,instagram.com/zakhary__phone?igshid=YmMyMTA2M2Y%3D,+20 1127927334,"Bour Said st, Bani Mazar, Egypt",,https://www.facebook.com/zakhariphone,egypt,yes
الأقصى جروب _ AG,,+20 1228311003,"موقف مصر - شارع مدرسة الشربينى بنات, Minya el-Qamh, Egypt",,https://www.facebook.com/AG.Mobile.EG,egypt,yes
العراقي لخدمات المحمول - Eleiraqi for mobile servic,,+20 1150825271,,,https://www.facebook.com/profile.php?id=100063595436907,egypt,yes
Google shop,,+20 1127733797,"شارع هندسة الري بجوار مسجد الاباظيه , Minya el-Qamh, Egypt",,https://www.facebook.com/mobile.laptop22,egypt,yes
Rowad - الرواد,anatony102030@gmail.com,+20 1098440480,"Minya el-Qamh, Egypt",,https://www.facebook.com/rowad.mobile.shop,egypt,yes
IC mobile service,icmobileservice.com,+20 1090974363,"Minya el-Qamh, Egypt",,https://www.facebook.com/icmobservice,egypt,yes
Touch mobile service,minaageeb1992@gmail.com,+20 1551300772,"bani maza.el minia, Bani Mazar, Egypt",,https://www.facebook.com/profile.php?id=100083007440666,egypt,yes
Mobile for ,popdorz90@gmail.com,+20 1156699698,"Bani Mazar, Egypt",,https://www.facebook.com/profile.php?id=100067590520077,egypt,yes
ستار لجميع خدمات المحمول,Ossa3168@gmail.com,+20 1021231520,"Minya, Egypt",,https://www.facebook.com/StarMobileStores,egypt,yes
DokDok Store  . دق دق  ستور,,+20 1008812388,"ش طه حسين - امام النادي الرياضى, Minya, Egypt",,https://www.facebook.com/DokdokMobileService,egypt,yes
المركز العربي للموبايل بالمنيا,,+20 1019001385,"Minya, Egypt",,https://www.facebook.com/mobile.minya,egypt,yes
اسبريسو كافيه espresso cafe,Boda7070@gmail.com,+20 1114536253,"الجمهوريه, Minya, Egypt",,https://www.facebook.com/mobile.oreiginal,egypt,yes
الميري- El MEIRY,mahmoudelmiry2010@gmail.com,+20 1063084828,"Minya, Egypt",,https://www.facebook.com/ELmeiryMobileStor,egypt,yes
Java mobile _جافا   موبيل,ana01125589313@gmail.com,+20 1125589313,,,https://www.facebook.com/profile.php?id=100063632272758,egypt,yes
No Name for mobile services,abofouad1989@yahoo.com,+20 1000005086,"Minya, Minya Governorate, Egypt",,https://www.facebook.com/abofouad1989,egypt,yes
بيت الجوال - mobile house,,+20 1008783280,"موقف عزبة شاهين, Minya, Egypt",,https://www.facebook.com/Mobilehouse01,egypt,yes
Google mobile service,,+20 1018711171,"19ش مديريه التربيه والتعليم , Minya, Egypt",,https://www.facebook.com/profile.php?id=100054557074190,egypt,yes
Gels mobile shop,,+20 1094606536,"المنيا شارع الميهوب امام مطعم كبدة و لمون, Minya, Egypt",,https://www.facebook.com/GELS00,egypt,yes
Google Mobile جوجل موبايل,,+20 1018711171,"امتداد ش مديرية التربية والتعليم , Minya, Egypt",,https://www.facebook.com/profile.php?id=100066785958647,egypt,yes
NoName For Mobile services,,+20 1000005086,"١٩ شارع الجمهورية مبني نقابه الزراعين بجوار ميدان بالاس, Minya, Egypt",,https://www.facebook.com/profile.php?id=61557713533358,egypt,yes
Genius mobile accessories,genius.mobile.accessories@gmail.com,+20 1158170946,"بجوار الكوبري العالي امام الهلال الاحمر , Minya, Egypt",,https://www.facebook.com/Genius.Mobile.Accessories1,egypt,yes
iOS Mobile Services,ios_mobile_services?igshid=NGVhN2U2NjQ0Yg==,+20 1095959861,"عزبة شاهين شارع بديع الزمان بجوار مخبز كريستال, Minya, Egypt",,https://www.facebook.com/profile.php?id=61550472252618,egypt,yes
Mobile Zone - موبايل زون,,+20 1019665776,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100070212016015,egypt,yes
Mobile house,,+20 1023522216,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100054302600182,egypt,yes
Mobile Station,eslamayman13579@gmail.com,+20 1020018148,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100064161698945,egypt,yes
,mohamedsalh533@gmail.com,,"نزلة حسين, Minya, Egypt",,https://www.facebook.com/profile.php?id=61556938613446,egypt,yes
Mobile store,ahmedelsawy11@rocketmail.com,+20 1115674696,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100063654834000,egypt,yes
4G Mobile,4GMobileHome@gmail.com,+20 1202104747,"Minya, Egypt",,https://www.facebook.com/4GMobileHome,egypt,yes
Mobile Station,,+20 1020018148,"Qesm 1st, Egypt",,https://www.facebook.com/Mobile.station22,egypt,yes
GOM3A store for mobile service,gmedhat994@gmail.com,+20 1095681124,"minia eltarbia w eltalem st, Minya, Egypt",,https://www.facebook.com/med7atd,egypt,yes
Specialist For Mobile & Computer System,Tellme.why5@yahoo.com,,"Minya, Egypt",,https://www.facebook.com/SpecialistForComputerSystem,egypt,yes
Shalaby Store - Mobile Service,shalaby.store.mobile.service@gmail.com,+20 1150214928,"شارع شلبي الرئيسي , Minya, Egypt",,https://www.facebook.com/shalaby.store.mobile.service,egypt,yes
اكسسورات موبايل _Mobile accessories,abbasgaber358@gmail.com,+20 1004949986,"المنيا_ مدينة المنيا, Minya, Egypt",,https://www.facebook.com/profile.php?id=61551254338560,egypt,yes
Mobile Maintenance Technical Workshop,waelragae@gmail.com,+20 1501230101,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100064757584420,egypt,yes
Mobile Market,,+20 1001245081,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100078965559715,egypt,yes
Hotspot For Mobile Service,recoo_media@yahoo.com,+20 1002470834,"خلف مطافي عدنان الملكى بجوار المصطبه كافيه, Minya, Egypt",,https://www.facebook.com/Hotspoot,egypt,yes
"عروض و انظمة كل شبكات المحمول ""Karam Phone""",,+20 1101210510,"Minya, Egypt",,https://www.facebook.com/Offers.For..Networks,egypt,yes
جوميا فون - Jumia phone,,+20 1016105868,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100089690731766,egypt,yes
Sama Phone لجميع خدمات الموبيل,aymanalaa33.aa.aa@gmail.com,,"طه حسين _ المنيا , Qesm 3rd, Egypt",,https://www.facebook.com/profile.php?id=100092594435902,egypt,yes
سيحا فون Seha Phone,,+20 1211540267,"Minya, Egypt",,https://www.facebook.com/profile.php?id=61553078455402,egypt,yes
Accessories for phone,,+20 1033084372,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100076217291483,egypt,yes
,,+20 1018542932,"طه حسين, Minya, Egypt",,https://www.facebook.com/profile.php?id=100076472612096,egypt,yes
iPhone store,magedmina866@gmail.com,,"Kafer El Mansoura El Kebly, Egypt",,https://www.facebook.com/profile.php?id=100083047762946,egypt,yes
TOWN PHONE,,+20 1122006626,"المنيا شارع بن خصيب البحري معرض Town  , Minya, Egypt",,https://www.facebook.com/profile.php?id=100090122881140,egypt,yes
iPhone  محمود الخطيب,mahmoudelkhateb111@gmail.com,+20 1152816000,"المنيا , Minya, Egypt",,https://www.facebook.com/profile.php?id=100086538462075,egypt,yes
Future phone,Ibrahim.elhiny9@gmail.com,+20 1122332988,"أبوان بجوار مسجد الحيني, Minya, Egypt",,https://www.facebook.com/IbrahimElhiny1,egypt,yes
SAWA PHONE,,+20 1006200466,"Minya, Egypt",,https://www.facebook.com/profile.php?id=61555866002141,egypt,yes
Lamsa Phone,,+20 1503008386,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100095278095239,egypt,yes
IPhone ايفون,,+20 1068883001,"سنترال iPhone امام منظمه الشباب المنيا أمام مسجد اللمطى, Minya, Egypt",,https://www.facebook.com/profile.php?id=100063787991249,egypt,yes
Eltayeeb Phone  (Eltayeeb),,+20 1060312136,"Minya, Egypt",,https://www.facebook.com/Egypt4Gamer,egypt,yes
Dollar phone,,+20 1067818885,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100063944052039,egypt,yes
Phone Shop 2022,ziyadzero012@gmail.com,+20 1271426135,"shalaby, Minya, Egypt",,https://www.facebook.com/profile.php?id=61554312871682,egypt,yes
Hazem phone,,+20 1155446959,"ابويعقوب , Minya, Egypt",,https://www.facebook.com/profile.php?id=100088814452500,egypt,yes
AghapyPhone,,+20 1150020777,"ابو قرقاص البلد/ بجوار المجلس المحلي, Minya, Egypt",,https://www.facebook.com/profile.php?id=100092183462847,egypt,yes
Phone club,,+20 1001031533,"المنيا - شارع التجارة, Minya, Egypt",,https://www.facebook.com/profile.php?id=100063968713563,egypt,yes
Phone smart,,+20 1061680990,"minya, Minya, Egypt",,https://www.facebook.com/profile.php?id=61555358106565,egypt,yes
XPhone,,+20 1270208021,"Minya, Egypt",,https://www.facebook.com/profile.php?id=100066827551763,egypt,yes
Extra For Imported Mobile Accessories,,+20 1005566635,"Mit Ghamr, Egypt",,https://www.facebook.com/extraforimport,egypt,yes
Mobile Store_Mit Gamr,,+20 1097912054,"ميت غمر شارع ٢٦ يوليو أمام برج الأطباء بجوار أسماك البرج, Mit Ghamr, Egypt",,https://www.facebook.com/profile.php?id=100088899812632,egypt,yes
روما لاكسسوار المحمول,,+20 1223730432,"شارع بورسعيد امام حضر موت, Mit Ghamr, Egypt",,https://www.facebook.com/Roma.mobile4u,egypt,yes
هي وعيلتها,,+20 1114457497,"port saied street, Mit Ghamr, Egypt",,https://www.facebook.com/kingphone.mobile,egypt,yes
Fast C Mobile Phone Trading,,+20 1026580600,"Mit Ghamr, Egypt",,https://www.facebook.com/fastcmitghamr,egypt,yes
XO Mobile Service,,+20 1287296909,"Mit Ghamr, Egypt",,https://www.facebook.com/XO.MOPILE.SERvic,egypt,yes
